N13-1081	
I17-2041	
2020.wmt-1.8	Inuktitut,Czech,English,Chinese,Tamil
2020.wmt-1.109	Pashto,English
2022.acl-short.38	Spanish,English,German,French
L18-1273	
W17-5704	German,Russian,English,Japanese,Malagasy,French
W16-2376	English,French
2020.wmt-1.110	Khmer,English,Pashto
L18-1280	
W19-5427	Nepali,Hindi
W16-2810	Musi
W16-4603	English,Japanese,French
2021.teachingnlp-1.5	English
2020.wmt-1.125	English,Sinhala,Russian
W16-4620	English,German,Japanese
2021.acl-long.238	English,Miao
2020.wmt-1.45	Mizo,Punjabi,Marathi,English,Hindi,Tamil
2020.wmt-1.114	English
W16-2109	
C18-1089	
2020.wmt-1.6	Khmer,Tamil,English,Pashto
2020.wmt-1.46	Portuguese,Marathi,Spanish,Italian,Hindi,Nepali
2020.wmt-1.127	Upper Sorbian,English,German,Czech
W16-2310	German,Apache,Finnish,Russian,Czech,English,Turkish,Romanian
2021.emnlp-main.87	English,German,Italian,Chinese
L18-1284	Greek,Latin,English,Dutch,French
I17-1005	English,Sawai,Chinese
2020.trac-1.25	Spanish,English,Italian,Hindi,Tamil
2020.wmt-1.128	Upper Sorbian,German,Czech
L18-1282	English
I17-2047	English,Japanese
2020.wmt-1.47	Portuguese,Spanish
2020.wmt-1.130	Upper Sorbian,German
2020.wmt-1.91	Basque,English
L18-1381	German,Russian,English,Italian,Polish
L18-1622	English,German,Low German
D15-1178	
2020.readi-1.6	English,French
2020.wmt-1.68	English,Russian,French
L18-1414	Blackfoot,Russian,English,Dutch,Hindi,Persian,Arabic,French
C18-1004	English
P14-2055	English
2020.readi-1.2	English,Swedish,Hungarian
2020.wmt-1.70	German,Czech,English,Japanese,Lala,French
L18-1386	Portuguese,German,Latin,Spanish,English
D17-1092	English
E14-1017	English,French,Chinese
2020.readi-1.8	Portuguese,German,English,Swedish,French
2020.wmt-1.74	Russian,English,Japanese,Chinese
2020.readi-1.10	Basque,Galician,Catalan,Spanish,English,French
L18-1413	Telugu,English,Malayalam,Tamil,Sanskrit,Kannada
P18-1049	
2020.wmt-1.78	Khmer,Pashto,English,Hindi,Nepali
L18-1412	German,Greek,Apache,English,Ossetic,Turkish,Albanian,French
L18-1629	Swedish,Chinese
E14-1067	
D17-1258	Portuguese,Spanish,English,German
2020.wmt-1.83	
W17-4905	English
L18-1399	Spanish,English
L18-1632	Czech,English,Italian,Hindi,Chinese,Turkish,Urdu,Arabic
J13-2002	English,Chinese
2020.wmt-1.82	English,German,Chinese
L18-1407	Portuguese,Spanish,English,Dutch,Arabic
L18-1630	Vietnamese,English
Q13-1028	
2021.nllp-1.4	Hebrew,English
2020.wmt-1.80	German,Upper Sorbian,Czech,Lower Sorbian,English
L18-1554	
L18-1638	Czech,Catalan,Spanish,English,Dutch,Hindi,Chinese,Italian,Japanese,Persian,Turkish,Polish,Arabic
N12-2010	Japanese
2020.readi-1.13	Spanish,English,Dutch,Swedish,French
2020.sltu-1.40	Urdu,English,Hindi,Ata
Y16-2006	Japanese,Chinese
L18-1639	Samei
C12-2075	
2020.acl-main.738	English
2020.wmt-1.90	Portuguese,German,English,Romanian,French
2020.acl-main.593	English
L18-1409	
L18-1645	English,German,French
D12-1106	
2020.wmt-1.88	English,German,Russian
W16-2367	Spanish,Apache,English,French
L18-1411	Russian,Gagauz,English,Turkish,Azerbaijani,Romanian,Arabic
L18-1657	Haitian Creole,Tuscarora,Mixtec,Hungarian,Oneida,Bengali,Seneca,Mohawk,Zulu,Onondaga,Vietnamese,Cherokee,English,Miao,Turkish,Cayuga
W11-1605	Miami,Shasta
D18-1263	Spanish,English,German
2020.wmt-1.89	Basque,English
W16-2368	English
L18-1418	
L18-1646	Cree,Inuktitut,Indonesian,Russian,English,Chinese,Turkish
I11-1068	Norwegian,Japanese
P19-1164	German,Ukrainian,Hebrew,Russian,Spanish,English,Italian,Arabic,French
2021.wmt-1.86	Portuguese,German,Spanish,English,French
W12-4622	German,Latin,Russian,Marathi,English,Dutch,American Sign Language,Swedish,Russian Sign Language
2020.ngt-1.27	German
L18-1421	English,Japanese,Chinese
W10-1013	English
S17-1019	English,German
2021.findings-acl.335	
W19-5419	English,Romanian,French
C18-1040	Japanese
N10-1043	Dutch
W17-0902	German,Russian,Araki,English,Turkish
W16-2364	Spanish,English,French
P16-1119	English,German
L18-1424	English
L18-1654	German,Spanish,Alemannic,Picard,French
E09-1062	
2020.wmt-1.134	German,Inuktitut,Upper Sorbian,Finnish,Czech,English,Estonian
P08-1094	
2021.ltedi-1.1	Chinese,English,Catalan
L18-1425	English
L18-1655	Spanish,Arabic
D19-1620	
2020.wmt-1.132	Upper Sorbian,German,Polish,Czech
2022.eamt-1.6	Basque,German,Nora,Spanish,English
W16-2392	German
L18-1429	German,Latin,Amharic,Spanish,Vietnamese,English,Oromo,Persian,Turkish,Uyghur,Uzbek,French
L18-1659	Dutch
2022.acl-long.339	Awar,Greek,English
W16-2308	English,German
W19-7102	Spanish,Basque,English,Turkish
N15-1071	Marathi,English,German,Hindi
L18-1432	
L18-1663	Portuguese,Spanish,English
2022.acl-long.446	English
2011.eamt-1.6	Portuguese,Basque,German,Finnish,Spanish,English,Dutch,Chinese,Turkish,Swedish,French
2020.wmt-1.66	German,Russian,Czech,Spanish,English,Italian,French
L18-1430	German,Greek,Latin,Spanish,French
L18-1667	Portuguese,Czech,English,Italian,American Sign Language,Estonian,Russian Sign Language,Al-Sayyid Bedouin Sign Language,Turkish,Polish Sign Language,Romanian,Polish,German,Lithuanian,Greek,Russian,Spanish,Romanian Sign Language,Swedish,French,New Zealand Sign Language,Icelandic,Latvian,Dutch
2011.eamt-1.4	German,Bulgarian,Czech,Spanish,English,Dutch,Italian,Turkish,French
2021.wat-1.17	English,Hindi
L18-1434	Japanese
L18-1668	Korean,English,Taiwan Sign Language,Japanese,Chinese,French
1999.eamt-1.9	
2022.naacl-main.350	English
2020.acl-main.359	Spanish,Basque,English
L18-1416	Yupik,Inuktitut
L18-1623	Spanish,English,Welsh
W16-2322	English,Finnish
W16-2382	Spanish,English,German
I17-1014	English,German
L18-1436	
2016.amta-researchers.12	English
W16-2805	
2011.eamt-1.29	Spanish,English,German
Y11-1015	English,Hindi
2021.sdp-1.13	
L18-1437	Korean,English
R11-2017	English
S19-1007	
I17-2050	Latin,Spanish,English,Turkish,Uyghur,Uzbek,Arabic,French
I17-1029	English,Swedish
P14-2028	
2020.acl-main.688	German,Burmese,Indonesian,Russian,English,Chinese,Turkish
2021.inlg-1.44	Nema,English
2020.alta-1.20	
W15-3404	English,French
L18-1440	Telugu,English,Hindi,Punjabi
2020.emnlp-main.2	
2020.trac-1.14	Bengali,English,Dutch,Hindi,Chinese,Bali
W19-6611	English,German
I17-1011	
I17-1031	Duma
2022.repl4nlp-1.1	English
2020.wat-1.11	English,Hindi
W19-4012	Musi
W17-7519	English
E83-1032	Yale,Spanish,English,Polish
I17-1032	English,Russian,French
2022.jeptalnrecital-taln.33	
2022.findings-acl.321	Faroese,German,Karelian,Icelandic,Latin,Finnish,English,Romanian,Swedish,French
2020.loresmt-1.9	Telugu,German,Boro,Bengali,Mizo,Punjabi,Assamese,Gujarati,Marathi,Odia,English,Malayalam,Hindi,Kannada,Tamil,Khasi,French
2007.jeptalnrecital-recitalposter.6	Au
W19-4502	
W14-6108	Turkish
W17-7537	German,Bengali,Finnish,English,Turkish
I17-1010	English
I17-1034	
W16-2323	Latin,Russian,Czech,English,Romanian
2020.wmt-1.139	Bosnian,German,Ukrainian,Croatian,Latin,Russian,Serbo-Croatian,Awadhi,English,Hindi,Chinese,Japanese,Serbian
W16-1720	
L18-1451	Dumi,Setswana,English,Chinese,Kung
I17-1039	English,Chinese
W16-1707	Spanish,English,Turkish,Catalan
L18-1550	Portuguese,German,Greek,Hebrew,Latin,Finnish,Czech,Spanish,Vietnamese,English,Italian,Hindi,Chinese,Japanese,Polish,French
W17-7539	English,Russian,Turkish,Araki
I17-2054	English,Chinese
I17-1008	Goodenough,English
2021.emnlp-main.667	Russian
2020.wmt-1.136	Upper Sorbian,German
L18-1453	Spanish,English,German,French
L18-1569	Japanese,Araki
2021.emnlp-main.670	English,German,Russian,French
W16-6308	
I17-1017	English,Chinese
2022.eamt-1.58	Croatian,English,Finnish,Russian
2021.wmt-1.25	German,Hausa,English,Chinese,French
P18-1210	English
W17-4776	English,German
2022.naacl-industry.22	Apache,English
W16-6624	
L18-1578	Spanish,French
W09-3517	Korean,English,Japanese,Chinese,Hindi,Arabic
I17-1015	English,German,Czech
2019.jeptalnrecital-demo.6	
2016.amta-users.12	Ingrian,Karelian,Finnish,Meadow Mari,Russian,Udmurt,Hill Mari
2021.emnlp-main.673	German,Czech,English,Turkish,Lala,French
2020.wmt-1.137	Portuguese,English
2020.wmt-1.30	German,Inuktitut,Khmer,Latin,Russian,Czech,Pashto,English,Japanese,Chinese,Tamil,Polish,French
2020.wmt-1.140	English,German
2020.coling-demos.5	Vietnamese
J13-2006	German,Hungarian
W16-2305	English,Turkish
L18-1562	
I17-2060	English,Chinese
W16-2306	German,English,Turkish,Romanian,French
2020.emnlp-main.415	Spanish,English,German,Italian
L18-1444	English,Italian
2014.amta-wptp.5	German,English,Dutch
W13-2510	German,English,Italian,Norwegian,French
L18-1506	
L18-1433	
W15-3211	Korean,Amharic,Spanish,English,Italian,Hindi,Swahili,Tamil,Arabic,French
I17-2062	English
W15-2703	Spanish,English,Turkish,Catalan
2021.acl-long.91	English,French
2020.findings-emnlp.386	English,Hindi
2020.lrec-1.505	Sie,German,Russian,Spanish,English
2020.lrec-1.839	English,Ong
L18-1552	English
N13-3005	Spanish,English,French
I17-2063	English,Japanese
W16-1717	Portuguese,Mato,English,Dutch
L18-1454	Latvian,Miao,Lithuanian
2020.amta-research.14	Romansh
I17-2053	
L18-1553	English
W13-2814	Bengali,English,Chinese
I17-1027	Japanese
N16-1164	Ong
2020.loresmt-1.5	Russian,Hindi
2021.findings-acl.256	Dima
L18-1585	
2020.udw-1.13	English,German
W17-4807	English,Swedish,French
D19-1149	Chinese
W12-5606	English,Hindi
I17-1023	Goodenough,Czech
P16-1205	English
W17-6814	English,Hawaiian
L18-1455	Telugu,Bengali,Konkani,Punjabi,Gujarati,Marathi,English,Malayalam,Hindi,Tamil,Kannada
L18-1557	Spanish,English,German,Italian
2021.acl-long.22	
D19-6506	Sie,English,German
D19-1081	English,Dutch,Russian
W09-3523	English,Hindi
I17-2070	English
P15-1053	English,Ong
2011.eamt-1.8	German,Swedish,Alabama,Spanish,English,Italian,Romanian,Polish,French
L18-1458	English,German
L18-1559	Malay,English
I08-6011	Telugu,Bengali,English,Hindi
D19-1448	Dutch
I17-2073	
D14-1119	
2020.wmt-1.58	English,German,Swedish
L18-1459	English
L18-1555	English,French
W06-2113	Bengali,English
D18-1466	Russian
I17-1004	
P14-1144	English
W14-0203	Pear
2020.crac-1.15	English,German,Swedish,Czech
L18-1460	English,Italian
L18-1561	
P19-1116	English,Dutch,Russian
P13-1026	English
2021.nodalida-main.34	English,Swedish,Russian
2020.lrec-1.12	Portuguese,German,Hungarian,Slovak,Latvian,Polish,Finnish,Swedish,Spanish,English,Dutch,Italian,Turkish,Romanian,Estonian,French
W17-5410	
L18-1471	Portuguese,Latin,Czech,English,Italian,Japanese,Basque,Turkish,Polish,German,Hungarian,Korean,Russian,Spanish,Vietnamese,French,Arabic,Finnish,Catalan,Chinese
P16-1160	German,English,Finnish
U18-1003	Bribri,Tongan,Penrhyn,Tahitian,Zapotec,Indonesian,Kinyarwanda,English,Guaraní,Quechua,Cabécar,Malagasy,Arabic
N16-1005	Sie,German,English,Japanese,Swedish,French
I17-1007	Portuguese,German,Slovene,Czech,Spanish,English,Dutch,Japanese,Chinese,Danish,Swedish,Arabic
I17-1079	Ale
2005.mtsummit-posters.8	Bengali,English,Hindi,Vietnamese
2020.iwdp-1.10	
D10-1023	English
L18-1474	Portuguese
L18-1565	Chagatai,Russian,Chinese,Uyghur,Uzbek,Kazakh,Arabic
R19-1136	English,Finnish,Chinese
I17-1022	Goodenough,English,Miami
L18-1475	Portuguese
2005.mtsummit-posters.21	Punjabi,Bodo,Gujarati,English,Japanese,Telugu,Oriya,Sindhi,Bengali,Maithili,Assamese,Malayalam,Korean,Konkani,Thai,Marathi,Hindi,Kannada,Dogri,Kashmiri,Chinese,Tamil,Sanskrit,Nepali,Urdu
L18-1567	Turkish,English,German,Chinese
L18-1152	German,Goodenough,Croatian,Hebrew,Russian,English,Italian,Japanese
W18-6304	English,German,Chinese
2011.eamt-1.15	Spanish,English,French
2020.iwslt-1.13	Latin,Vietnamese,English,Japanese,Chinese
W18-6438	French
S18-1099	English
L18-1696	English,Polish
W18-6428	English,German
L18-1140	English,Swedish,French
L18-1702	English,French
W18-6424	English,Czech
L18-1136	Czech,English,Hindi,Chinese,Japanese,Arabic
L18-1697	Greek,Thai,Catalan,Spanish,English,Japanese,Romanian,Polish,Persian
W18-6426	Turkish,English,German,Chinese
2011.eamt-1.50	
W16-2389	English,German
L18-1143	
L18-1717	Aranda,German,Latin,Apache,English
E12-3001	English,Czech
L18-1141	Spanish,Basque,English,French
L18-1715	English,Chinese
W17-4748	English,German
L18-1155	English,Urdu
L18-1705	Portuguese,Mota,English,French
W18-6437	English,German
L18-1145	English,Chinese
L18-1720	Shan
W18-6440	English,German
L18-1146	English,Chinese
L18-1723	Spanish,Basque
W18-6475	English,German
L18-1728	Punjabi,Czech,Bodo,Gujarati,English,Italian,Estonian,Telugu,Oriya,Bengali,Assamese,Malayalam,German,Konkani,Marathi,Spanish,Hindi,Kannada,French,Kashmiri,Dutch,Tamil,Sanskrit,Nepali,Urdu
L18-1144	Korean,Vietnamese,English,Japanese,Arabic
W18-6442	English,German,French,Czech
W16-2393	English,German
2020.lrec-1.741	German Sign Language,German,Turkish Sign Language,Italian,Turkish
L18-1147	Abu,Bengali,Indonesian,Burmese,Vietnamese,Persian,Japanese,Turkish,Urdu,Arabic
W18-6443	English,German,French,Czech
W17-4808	German,Finnish,Spanish,English,French
F13-2005	
L18-1151	English
W18-6445	Greek,Latin,English,Romanian
P16-2097	Latin,French,Chinese,Tujia
L18-1150	German,Korean,Greek,Marathi,English,Tamil,Kannada
L18-1127	German
W18-6449	Portuguese,Spanish
2021.ranlp-1.142	Portuguese,Spanish,English
2020.signlang-1.25	English,American Sign Language
W18-6453	English,German
W17-6605	Portuguese
W13-2909	Japanese
W18-6446	English,German
L18-1171	Greek,Finnish,Indonesian,Spanish,English,Italian,Fam,Swedish,French
P16-2027	German Sign Language,German,French Sign Language,British Sign Language,Spanish,English,French
W18-6455	
2020.emnlp-main.123	Portuguese,English
W15-5102	German Sign Language,German,Catalan,English,Irish Sign Language
W18-6457	English,German
Y17-1041	English,Chinese
W15-5103	German Sign Language,German,Auslan,Italian Sign Language,British Sign Language,English,International Sign,American Sign Language,Italian
W18-6458	English,German
2020.lrec-1.728	Portuguese,German,Greek,Hebrew,Latin,Swedish,Russian,Spanish,Vietnamese,English,Dutch,Italian,Chinese,Japanese,Arabic,French
2022.naacl-main.84	English,Chinese
W18-6459	Bengali,Punjabi,Gujarati,English,Hindi,Tamil
W16-2362	Spanish,English,German
W13-2902	Portuguese,Sie,German,Spanish,English,Swedish,French
K18-3003	Portuguese,Latin,Czech,Zulu,English,Greenlandic,Quechua,Swahili,Haida,Telugu,Basque,Khaling,Tatar,Maltese,Turkish,Breton,Galician,German,Karelian,Greek,Russian,Hindi,Albanian,Uzbek,French,Cornish,Turkmen,Finnish,Welsh,Persian,Tibetan
L18-1691	English,Italian,French,Roma
W18-6460	English,German
W18-6464	Spanish
L18-1153	Croatian,English,Polish
2021.emnlp-main.840	English
S18-1069	English
2020.semeval-1.4	Latin,English,German,Swedish
W17-4119	
2021.nlp4musa-1.3	English
2021.sigdial-1.8	Kuo
2020.lrec-1.262	Korean,Latin,Spanish,English,Italian,Swahili,French
2020.lrec-1.703	English
W17-4118	Indonesian,English,German,French
W13-2907	
W09-4502	English,Russian,French
2021.nlp4posimpact-1.5	Greek,Latin
2020.emnlp-main.414	
2021.smm4h-1.1	English,Dutch
2020.lrec-1.739	Portuguese
S17-1014	Croatian,English
2020.eval4nlp-1.11	English
2020.conll-1.28	Latin,Picard
2021.naacl-main.203	English
2021.eacl-main.87	Bari,Spanish,English,Hindi
2020.lrec-1.704	Mayo
2020.acl-main.216	Chinese
2020.sdp-1.11	Croatian
P19-1550	English
P16-2021	English,French,Chinese
2020.emnlp-main.656	
2020.lrec-1.259	English,Italian,Chinese
2020.lrec-1.727	Portuguese,German,Korean,Hebrew,Finnish,Swedish,Spanish,English,Italian,Japanese,Danish,Chinese,Polish,French
D10-1114	English,Chinese
S17-2132	English
2021.sigtyp-1.7	Basque,Afrikaans,German,Mam,English,Dutch,Chinese,Quechua,Chuj,Polish,French
2020.signlang-1.20	Danish Sign Language,Greek,Greek Sign Language,Danish
2020.lrec-1.263	English,Russian,Chinese
2020.lrec-1.705	English
L18-1063	French
2020.lrec-1.267	Greek,Apache
S18-1100	English
S17-2148	Lodhi,English
2021.bea-1.21	German,Swedish,Czech,Spanish,English,Italian,Chinese,Estonian,French
2020.lrec-1.714	
W19-3713	Russian,Polish,Bulgarian,Czech
W18-2317	English
W03-1201	English
2022.acl-long.363	Bengali,Latin,Assamese,Gujarati,Marathi,English,Hindi,Chinese,Turkish,Uzbek,Serbian,Pinyin
2020.lrec-1.258	English,Italian,Oromo,Norwegian,Amharic,Bulgarian,Geez,German,Hebrew,Syriac,Spanish,Hindi,Swedish,Sari,French,Arabic,Coptic,Dutch,Danish
2020.lrec-1.706	German,Spanish,English,Italian,Chinese,French
P16-2072	English
N10-1013	English
W17-1403	German,Kako,Croatian,Spanish,English,Italian
2022.acl-long.586	English,German,French
2020.lrec-1.269	Greek,Japanese
2020.lrec-1.711	English
P09-1070	Chinese
W17-1404	English,Polish,French
2020.lrec-1.270	Spanish
2020.lrec-1.747	
P19-1346	Apache,English
P15-1024	
S18-1037	English
W17-1405	German,Slovak,Ukrainian,Russian,Rusyn,Polish
2020.semeval-1.195	
2020.lrec-1.271	English
2021.jeptalnrecital-recital.9	Au
D15-1234	English
W17-1409	Croatian,Slovene,English,Macedonian,Serbian
2020.emnlp-main.231	Portuguese,Czech,English,Italian,Estonian,Bulgarian,Romanian,Polish,German,Hungarian,Lithuanian,Greek,Spanish,Swedish,French,Slovak,Latvian,Finnish,Dutch,Chinese,Danish
2020.lrec-1.275	English,French
2020.signlang-1.6	Portuguese,Portuguese Sign Language
P17-1153	Shan
W17-1411	Lodhi,Croatian,English,Chinese
P16-2002	
P16-2049	
2020.lrec-1.276	
2020.signlang-1.2	German Sign Language,German,French Sign Language,Chinese,Chinese Sign Language,French
2022.naacl-industry.19	English,Japanese
W17-1417	Portuguese,English,Russian
2021.findings-acl.304	Portuguese,Afrikaans,Burmese,Czech,Gujarati,Pashto,English,Italian,Japanese,Xhosa,Estonian,Telugu,Bengali,Malayalam,Turkish,Azerbaijani,Kazakh,Polish,Romanian,German,Lithuanian,Khmer,Korean,Croatian,Hebrew,Indonesian,Russian,Thai,Spanish,Vietnamese,Sinhala,Hindi,Swedish,French,Arabic,Mongolian,Ukrainian,Latvian,Finnish,Macedonian,Dutch,Chinese,Tamil,Nepali,Urdu
2020.lrec-1.277	Russian,English,Japanese,Chinese
2021.eacl-main.279	
2021.eacl-main.272	Russian
J13-3001	English
2020.emnlp-main.23	English
2020.lrec-1.278	English
2020.signlang-1.18	Danish Sign Language,French Sign Language,English,Danish,Tamil,French
P08-1077	
W17-4121	
2020.emnlp-main.408	English
2020.lrec-1.283	English
2020.lrec-1.719	English,Dutch,Polish,Chinese
P16-2071	English
2021.emnlp-main.364	Soo,English,Russian
D08-1061	English
D19-6612	Russian
P16-2063	English
2020.lrec-1.279	French
2020.lrec-1.725	
D07-1017	English,Japanese
P14-3008	Apache
S17-2072	English
2020.lrec-1.290	Hungarian
2020.lrec-1.740	German,Auslan,French Belgian Sign Language,French Sign Language,Sign Language of the Netherlands,English,French
2021.nlp4posimpact-1.15	Dari,French,French Sign Language,Spanish,English,Albanian,Arabic,Persian
P16-2076	English
N07-1071	English
W17-1415	Russian
W18-2706	English
W17-2405	English
2020.lrec-1.295	English
2020.lrec-1.742	English
D15-1286	Turkish
W17-4104	German,Finnish,Russian,Czech,Serbo-Croatian,French
S18-1088	English
2020.lrec-1.300	Latin,English,Russian
2020.lrec-1.749	Maia
2020.lrec-1.697	Greek,English,Dutch,Mo
2021.icnlsp-1.19	English
2020.lrec-1.700	English
P16-2017	English
2021.semeval-1.17	Russian,English,Chinese,Arabic,French
P11-2053	English,German
P10-2005	Pashto,English,Urdu,Arabic
W15-1823	German,Japanese,Boor
2020.lrec-1.99	Latin,English
2020.lrec-1.477	English,Dutch
P10-2008	
W16-5104	English,Swedish
2020.lrec-1.103	Greek,English,Swedish
2020.jeptalnrecital-recital.1	Au
2020.winlp-1.5	
P14-1040	Latin
2020.lrec-1.307	Hungarian,Cree,Inuktitut,Korean,Finnish,English,Turkish,Estonian
P10-2009	
W19-3705	English,Dutch,Russian
W19-3611	
2020.acl-main.13	English,Chinese
I11-1121	English
P10-2039	English,Italian
2020.lrec-1.111	German,Latin,Czech,English,Chinese,Arabic
2020.lrec-1.305	Italian
P10-2012	English,French
P11-2056	English,Chinese
2020.jeptalnrecital-recital.5	Adi
2020.lrec-1.112	German
2020.lrec-1.308	Portuguese,Czech,English,Italian,Japanese,Estonian,Bulgarian,Turkish,Serbo-Croatian,Romanian,Polish,German,Hungarian,Greek,Indonesian,Russian,Spanish,Vietnamese,Hindi,Swedish,French,Arabic,Slovak,Catalan,Dutch,Chinese
R15-1059	Swedish
P10-2025	English,French
2020.jeptalnrecital-recital.6	Au
2020.lrec-1.116	Spanish,English
2021.wmt-1.52	Tagalog,Indonesian,Javanese,Malay,English,Japanese,Turkish,Azerbaijani,Tamil,Arabic
2007.sigdial-1.15	Jina
P10-2019	English,German,Chinese
2020.lrec-1.113	English
2021.americasnlp-1.9	Russian,Catalan,Spanish,English,Guaraní
P16-2069	Portuguese,Indonesian,Spanish,English,Italian,Swedish,French
W19-1404	Ukrainian,Russian,Belarusian
P10-2031	English,German,Chinese
2020.winlp-1.10	
2020.lrec-1.117	Latin,Italian,French
2022.naacl-main.9	English
P10-2030	English,Japanese,Chinese
2020.jeptalnrecital-recital.10	English,French,Chinese
2022.acl-long.477	
2020.lrec-1.309	Spanish,English,Urdu,French
L18-1059	French,Chinese
P10-2027	German,Czech,Spanish,English,Chinese,Turkish,Arabic
W16-1606	English,Swedish
P10-2035	Japanese
2021.acl-long.40	
2020.lrec-1.315	German,Hebrew,Amharic,Russian,English,Japanese,Chinese,Arabic
W17-4101	English,German,Czech
2020.jeptalnrecital-recital.14	
2021.emnlp-main.645	
2020.lrec-1.500	Portuguese,Czech,English,Italian,Japanese,Turkish,German,Korean,Hebrew,Thai,Indonesian,Russian,Spanish,Swedish,French,Arabic,Finnish,Dutch,Chinese
P10-2032	Spanish,English
W14-1504	Swedish
2020.jeptalnrecital-recital.15	Toda,French
2020.lrec-1.121	English,German,Luxembourgish,French
2020.lrec-1.313	German,Latin,Czech,Cebuano,Spanish,Vietnamese,English,Hiligaynon,Chinese,French,Arabic
P16-2031	
D10-1078	Hungarian
W17-4105	Korean,Finnish,English,Japanese,Turkish
2021.emnlp-main.53	English
2020.lrec-1.127	Russian
2020.lrec-1.312	Inuktitut,Finnish,English,Turkish,Inuinnaqtun,French
2021.gem-1.12	English
P10-2036	Portuguese,German,Slovene,Bulgarian,Czech,Spanish,English,Dutch,Japanese,Danish,Turkish,Swedish
W17-4108	English,Swedish
P16-2090	German,Finnish,Georgian,English,Turkish,Navajo,Arabic
2020.lrec-1.128	English,Chinese
2020.lrec-1.314	English,Russian,Evenki
L18-1027	English
P10-2037	
W17-4107	Finnish,Spanish,English,Turkish,Swedish,Arabic
D18-1300	
2022.acl-long.458	Telugu,Bengali,Setswana,Araki,English
2020.lrec-1.317	Portuguese
D10-1101	German
W17-4111	German,Finnish,Georgian,Russian,Spanish,Turkish,Navajo,Arabic
S19-2047	
2021.naacl-main.347	English
2020.lrec-1.316	English,Tagalog
P10-2038	Chinese
W10-2110	Basque,German,Mongolian,Kwa,Spanish,English,Quechua,Turkish,Malagasy,Arabic
W17-4106	
W12-0202	English,German,French
P16-2074	English,Ono
P16-2092	English,Chinese
2022.bionlp-1.4	
2019.jeptalnrecital-court.23	Au
P10-2040	
W17-4112	Portuguese,German,Hebrew,Finnish,Russian,Spanish,Maltese,English,Italian,Vietnamese,Arabic,French
2020.fnp-1.30	English,French
2022.semeval-1.15	Portuguese,English,Galician
2020.lrec-1.320	Spanish,English,Guaraní
P08-1040	
W17-4116	Spanish,Pano,Asháninka
2022.semeval-1.188	English
2020.lrec-1.351	Jaya,English,Mpur
P10-2010	Saam,English,Spanish
L18-1034	Spanish,English,German,Italian
2020.lrec-1.109	
2020.lrec-1.301	English,Afrikaans
P16-2089	English,Ong
2014.tc-1.24	
P16-2080	Spanish,English
P16-2013	English,Chinese
C10-1082	Spanish
P11-2004	
P10-2067	
2020.lrec-1.155	English
2020.lrec-1.642	English,German,Swedish,Chinese
C10-1106	English,Italian
C10-1070	German,Greek,Latin,English,French
P10-1059	
P12-1101	English,German,Japanese,French
2020.lrec-1.153	Greek,English
2020.lrec-1.640	English,Urdu
2009.eamt-1.20	Lü,Spanish,English,Hindi,Chinese,Japanese,Arabic,French
2021.bionlp-1.35	
C10-1071	English,Japanese
P14-2112	
2021.naacl-main.225	German
2020.lrec-1.637	German,Igala,Greek,Latin,Czech,Slavonic,English
O16-1002	
2021.acl-long.284	
S15-2137	Apache,English,Mayo,Swedish
D08-1056	English,German
2020.lrec-1.151	Korean,Latin,Tamazight,Spanish,English,Italian,Japanese,Turkish,Arabic,French
W15-4906	English
2020.lrec-1.650	English,German
2020.lrec-1.156	
C10-1092	Hungarian,Hebrew,English,Chinese,Arabic,French
P10-2043	
D12-1001	Portuguese,German,Greek,Spanish,English,Dutch,Italian,Danish,Swedish,French
C18-1321	
2020.lrec-1.653	Polish
O16-3006	Mak
2020.lrec-1.654	Hebrew,Russian,Spanish,English,Bislama,Rotokas,Avar,Hiw,Pirahã,Arabic
S17-2015	Spanish,English,Turkish,Arabic,French
P10-2044	
P09-1108	
2020.lrec-1.150	German,Dakka,English,Japanese,French
D17-1118	English
S15-2028	English
P10-2046	English,Romanian
P13-1037	Greek,English,Japanese
2020.lrec-1.159	
2020.lrec-1.635	French
2020.lrec-1.161	Dutch
2018.iwslt-1.11	German,Spanish,Basque,English
P11-2058	
P10-2049	German
D07-1094	
P16-2070	English
2020.lrec-1.655	German,Southern Min,Catalan,Spanish,English,Italian,Chinese,Polish,French
S12-1077	
2020.lrec-1.657	Portuguese,German,Korean,Asu,Spanish,English,Italian,Arabic,French
P10-2048	English,Chinese
O16-1001	
W13-4904	German,Hungarian,Greek,Hebrew,Latin,Czech,English,Chinese,Arabic
P16-2062	
J10-1001	Greek,English,Dutch,Japanese
P10-2051	Japanese,Chinese
O15-1011	Chinese
2020.lrec-1.634	English,Turkish
2016.gwc-1.24	English
D11-1116	English
N19-3008	English
P16-2040	
R19-1152	English
2018.iwslt-1.26	
2022.clinicalnlp-1.8	English,Puri
W18-6312	English,Chinese
C08-1099	Greek
P10-2053	
N09-3017	English
W16-6628	Spanish
2012.amta-commercial.3	
P16-2019	
P10-1070	English
2004.tmi-1.7	English,American Sign Language
P10-1039	German,Finnish,Zulu,English,Turkish,Arabic
P10-2056	English,Estonian
W19-1906	English
W09-0610	
C10-1097	English,Japanese
2020.semeval-1.194	
W19-3715	Portuguese,Basque,Galician,Serbian,Croatian,Latin,Catalan,Spanish,English,French,Arabic
